,date,temperature,humidity,luminosity
51962,2019-11-28 21:31:20.320,19.4,33.5,0
51963,2019-11-28 21:31:30.582,19.3,33.5,0
51964,2019-11-28 21:31:40.825,19.4,33.5,0
51965,2019-11-28 21:31:51.087,19.3,33.5,0
51966,2019-11-28 21:32:01.333,19.3,33.5,0
51967,2019-11-28 21:32:11.594,19.4,33.5,0
51968,2019-11-28 21:32:21.839,19.4,33.5,0
51969,2019-11-28 21:32:32.101,19.4,33.5,0
51970,2019-11-28 21:32:42.344,19.4,33.5,0
51971,2019-11-28 21:32:52.591,19.3,33.5,0
51972,2019-11-28 21:33:02.853,19.3,33.5,0
51973,2019-11-28 21:33:13.098,19.3,33.5,0
51974,2019-11-28 21:33:23.359,19.4,33.5,0
51975,2019-11-28 21:33:33.605,19.3,33.5,0
51976,2019-11-28 21:33:43.864,19.3,33.5,0
51977,2019-11-28 21:33:54.111,19.3,33.5,0
51978,2019-11-28 21:34:04.373,19.3,33.5,0
51979,2019-11-28 21:34:14.617,19.3,33.5,0
51980,2019-11-28 21:34:24.863,19.3,33.5,0
51981,2019-11-28 21:34:35.124,19.3,33.5,0
51982,2019-11-28 21:34:45.369,19.3,33.5,0
51983,2019-11-28 21:34:55.631,19.3,33.5,0
51984,2019-11-28 21:35:05.876,19.3,33.5,0
51985,2019-11-28 21:35:16.137,19.3,33.5,0
51986,2019-11-28 21:35:26.383,19.3,33.5,0
51987,2019-11-28 21:35:36.644,19.3,33.5,0
51988,2019-11-28 21:35:46.890,19.3,33.5,0
51989,2019-11-28 21:35:57.136,19.4,33.5,0
51990,2019-11-28 21:36:07.396,19.3,33.5,0
51991,2019-11-28 21:36:17.642,19.3,33.5,0
51992,2019-11-28 21:36:27.904,19.3,33.5,0
51993,2019-11-28 21:36:38.148,19.3,33.5,0
51994,2019-11-28 21:36:48.409,19.3,33.5,0
51995,2019-11-28 21:36:58.655,19.3,33.5,0
51996,2019-11-28 21:37:08.914,19.3,33.5,0
51997,2019-11-28 21:37:19.161,19.3,33.5,0
51998,2019-11-28 21:37:29.406,19.3,33.5,0
51999,2019-11-28 21:37:39.667,19.3,33.5,0
52000,2019-11-28 21:37:49.914,19.3,33.5,0
52001,2019-11-28 21:38:00.173,19.3,33.5,0
52002,2019-11-28 21:38:10.420,19.3,33.5,0
52003,2019-11-28 21:38:20.682,19.3,33.5,0
52004,2019-11-28 21:38:30.927,19.3,33.5,0
52005,2019-11-28 21:38:41.188,19.3,33.5,0
52006,2019-11-28 21:38:51.433,19.3,33.5,0
52007,2019-11-28 21:39:01.677,19.3,33.5,0
52008,2019-11-28 21:39:11.939,19.3,33.5,0
52009,2019-11-28 21:39:22.185,19.3,33.5,0
52010,2019-11-28 21:39:32.445,19.3,33.5,0
52011,2019-11-28 21:39:42.691,19.3,33.5,0
52012,2019-11-28 21:39:52.953,19.3,33.5,0
52013,2019-11-28 21:40:03.197,19.3,33.5,0
52014,2019-11-28 21:40:13.459,19.3,33.5,0
52015,2019-11-28 21:40:23.703,19.3,33.5,0
52016,2019-11-28 21:40:33.949,19.3,33.5,0
52017,2019-11-28 21:40:44.211,19.3,33.5,0
52018,2019-11-28 21:40:54.456,19.3,33.5,0
52019,2019-11-28 21:41:04.717,19.3,33.5,0
52020,2019-11-28 21:41:14.963,19.3,33.5,0
52021,2019-11-28 21:41:25.223,19.3,33.5,0
52022,2019-11-28 21:41:35.469,19.3,33.5,0
52023,2019-11-28 21:41:45.731,19.3,33.5,0
52024,2019-11-28 21:41:55.976,19.3,33.5,0
52025,2019-11-28 21:42:06.221,19.3,33.5,0
52026,2019-11-28 21:42:16.483,19.3,33.5,0
52027,2019-11-28 21:42:26.729,19.3,33.5,0
52028,2019-11-28 21:42:36.989,19.3,33.5,0
52029,2019-11-28 21:42:47.236,19.3,33.5,0
52030,2019-11-28 21:42:57.495,19.3,33.5,0
52031,2019-11-28 21:43:07.742,19.3,33.5,0
52032,2019-11-28 21:43:18.004,19.3,33.5,0
52033,2019-11-28 21:43:28.247,19.3,33.5,0
52034,2019-11-28 21:43:38.494,19.3,33.5,0
52035,2019-11-28 21:43:48.755,19.3,33.5,0
52036,2019-11-28 21:43:58.998,19.3,33.5,0
52037,2019-11-28 21:44:09.261,19.3,33.5,0
52038,2019-11-28 21:44:19.507,19.3,33.5,0
52039,2019-11-28 21:44:29.766,19.3,33.5,0
52040,2019-11-28 21:44:40.013,19.3,33.5,0
52041,2019-11-28 21:44:50.259,19.3,33.5,0
52042,2019-11-28 21:45:00.520,19.3,33.5,0
52043,2019-11-28 21:45:10.765,19.3,33.5,0
52044,2019-11-28 21:45:21.027,19.3,33.5,0
52045,2019-11-28 21:45:31.272,19.3,33.5,0
52046,2019-11-28 21:45:41.533,19.2,33.4,0
52047,2019-11-28 21:45:51.779,19.3,33.5,0
52048,2019-11-28 21:46:02.041,19.3,33.5,0
52049,2019-11-28 21:46:12.286,19.3,33.5,0
52050,2019-11-28 21:46:22.531,19.3,33.5,0
52051,2019-11-28 21:46:32.793,19.3,33.5,0
52052,2019-11-28 21:46:43.037,19.3,33.5,0
52053,2019-11-28 21:46:53.298,19.3,33.5,0
52054,2019-11-28 21:47:03.542,19.3,33.5,0
52055,2019-11-28 21:47:13.805,19.3,33.5,0
52056,2019-11-28 21:47:24.050,19.3,33.5,0
52057,2019-11-28 21:47:34.312,19.2,33.4,0
52058,2019-11-28 21:47:44.557,19.3,33.5,0
52059,2019-11-28 21:47:54.802,19.2,33.4,0
52060,2019-11-28 21:48:05.064,19.2,33.4,0
52061,2019-11-28 21:48:15.309,19.3,33.5,0
52062,2019-11-28 21:48:25.570,19.3,33.5,0
52063,2019-11-28 21:48:35.816,19.3,33.5,0
52064,2019-11-28 21:48:46.078,19.3,33.5,0
52065,2019-11-28 21:48:56.322,19.3,33.5,0
52066,2019-11-28 21:49:06.584,19.3,33.5,0
52067,2019-11-28 21:49:16.829,19.3,33.5,0
52068,2019-11-28 21:49:27.074,19.3,33.5,0
52069,2019-11-28 21:49:37.336,19.3,33.5,0
52070,2019-11-28 21:49:47.581,19.2,33.4,0
52071,2019-11-28 21:49:57.843,19.3,33.5,0
52072,2019-11-28 21:50:08.088,19.3,33.5,0
52073,2019-11-28 21:50:18.349,19.3,33.5,0
52074,2019-11-28 21:50:28.593,19.3,33.5,0
52075,2019-11-28 21:50:38.856,19.3,33.5,0
52076,2019-11-28 21:50:49.102,19.3,33.5,0
52077,2019-11-28 21:50:59.347,19.3,33.5,0
52078,2019-11-28 21:51:09.609,19.3,33.5,0
52079,2019-11-28 21:51:19.854,19.2,33.4,0
52080,2019-11-28 21:51:30.114,19.3,33.5,0
52081,2019-11-28 21:51:40.361,19.3,33.5,0
52082,2019-11-28 21:51:50.621,19.3,33.5,0
52083,2019-11-28 21:52:00.866,19.2,33.4,0
52084,2019-11-28 21:52:11.112,19.2,33.4,0
52085,2019-11-28 21:52:21.373,19.2,33.4,0
52086,2019-11-28 21:52:31.618,19.3,33.5,0
52087,2019-11-28 21:52:41.879,19.3,33.5,0
52088,2019-11-28 21:52:52.125,19.3,33.5,0
52089,2019-11-28 21:53:02.386,19.3,33.5,0
52090,2019-11-28 21:53:12.631,19.2,33.4,0
52091,2019-11-28 21:53:22.893,19.3,33.5,0
52092,2019-11-28 21:53:33.137,19.2,33.4,0
52093,2019-11-28 21:53:43.383,19.3,33.5,0
52094,2019-11-28 21:53:53.645,19.2,33.4,0
52095,2019-11-28 21:54:03.889,19.3,33.5,0
52096,2019-11-28 21:54:14.151,19.3,33.5,0
52097,2019-11-28 21:54:24.397,19.3,33.5,0
52098,2019-11-28 21:54:34.659,19.3,33.5,0
52099,2019-11-28 21:54:44.903,19.2,33.4,0
52100,2019-11-28 21:54:55.165,19.2,33.4,0
52101,2019-11-28 21:55:05.411,19.2,33.4,0
52102,2019-11-28 21:55:15.655,19.3,33.5,0
52103,2019-11-28 21:55:25.917,19.3,33.5,0
52104,2019-11-28 21:55:36.163,19.2,33.4,0
52105,2019-11-28 21:55:46.424,19.2,33.4,0
52106,2019-11-28 21:55:56.670,19.3,33.5,0
52107,2019-11-28 21:56:06.931,19.2,33.4,0
52108,2019-11-28 21:56:17.176,19.2,33.4,0
52109,2019-11-28 21:56:27.438,19.2,33.4,0
52110,2019-11-28 21:56:37.683,19.2,33.4,0
52111,2019-11-28 21:56:47.927,19.2,33.4,0
52112,2019-11-28 21:56:58.189,19.3,33.5,0
52113,2019-11-28 21:57:08.434,19.2,33.4,0
52114,2019-11-28 21:57:18.695,19.2,33.4,0
52115,2019-11-28 21:57:28.941,19.2,33.4,0
52116,2019-11-28 21:57:39.200,19.2,33.4,0
52117,2019-11-28 21:57:49.447,19.2,33.4,0
52118,2019-11-28 21:57:59.709,19.2,33.4,0
52119,2019-11-28 21:58:09.954,19.2,33.4,0
52120,2019-11-28 21:58:20.199,19.2,33.4,0
52121,2019-11-28 21:58:30.461,19.2,33.4,0
52122,2019-11-28 21:58:40.705,19.2,33.4,0
52123,2019-11-28 21:58:50.967,19.2,33.4,0
52124,2019-11-28 21:59:01.213,19.2,33.4,0
52125,2019-11-28 21:59:11.474,19.3,33.5,0
52126,2019-11-28 21:59:21.719,19.3,33.5,0
52127,2019-11-28 21:59:31.981,19.2,33.4,0
52128,2019-11-28 21:59:42.226,19.3,33.5,0
52129,2019-11-28 21:59:52.471,19.3,33.5,0
52130,2019-11-28 22:00:02.733,19.3,33.5,0
52131,2019-11-28 22:00:12.976,19.2,33.4,0
52132,2019-11-28 22:00:23.239,19.3,33.5,0
52133,2019-11-28 22:00:33.485,19.3,33.5,0
52134,2019-11-28 22:00:43.746,19.3,33.5,0
52135,2019-11-28 22:00:53.991,19.2,33.4,0
52136,2019-11-28 22:01:04.237,19.3,33.5,0
52137,2019-11-28 22:01:14.498,19.3,33.5,0
52138,2019-11-28 22:01:24.743,19.3,33.5,0
52139,2019-11-28 22:01:35.005,19.3,33.5,0
52140,2019-11-28 22:01:45.249,19.3,33.5,0
52141,2019-11-28 22:01:55.511,19.3,33.5,0
52142,2019-11-28 22:02:05.757,19.3,33.5,0
52143,2019-11-28 22:02:16.017,19.3,33.5,0
52144,2019-11-28 22:02:26.263,19.3,33.5,0
52145,2019-11-28 22:02:36.508,19.3,33.5,0
52146,2019-11-28 22:02:46.771,19.2,33.4,0
52147,2019-11-28 22:02:57.016,19.3,33.4,0
52148,2019-11-28 22:03:07.277,19.3,33.5,0
52149,2019-11-28 22:03:17.522,19.3,33.5,0
52150,2019-11-28 22:03:27.784,19.3,33.5,0
52151,2019-11-28 22:03:38.029,19.3,33.5,0
52152,2019-11-28 22:03:48.289,19.3,33.4,0
52153,2019-11-28 22:03:58.535,19.3,33.5,0
52154,2019-11-28 22:04:08.780,19.3,33.5,0
52155,2019-11-28 22:04:19.042,19.3,33.5,0
52156,2019-11-28 22:04:29.286,19.3,33.5,0
52157,2019-11-28 22:04:39.548,19.3,33.5,0
52158,2019-11-28 22:04:49.794,19.3,33.5,0
52159,2019-11-28 22:05:00.056,19.3,33.5,0
52160,2019-11-28 22:05:10.300,19.3,33.5,0
52161,2019-11-28 22:05:20.562,19.3,33.5,0
52162,2019-11-28 22:05:30.806,19.3,33.5,0
52163,2019-11-28 22:05:41.052,19.2,33.4,0
52164,2019-11-28 22:05:51.314,19.3,33.4,0
52165,2019-11-28 22:06:01.560,19.3,33.5,0
52166,2019-11-28 22:06:11.820,19.3,33.5,0
52167,2019-11-28 22:06:22.066,19.3,33.5,0
52168,2019-11-28 22:06:32.328,19.3,33.5,0
52169,2019-11-28 22:06:42.572,19.3,33.4,0
52170,2019-11-28 22:06:52.818,19.3,33.4,0
52171,2019-11-28 22:07:03.080,19.2,33.4,0
52172,2019-11-28 22:07:13.324,19.2,33.3,0
52173,2019-11-28 22:07:23.586,19.2,33.4,0
52174,2019-11-28 22:07:33.832,19.2,33.4,0
52175,2019-11-28 22:07:44.093,19.2,33.4,0
52176,2019-11-28 22:07:54.339,19.3,33.5,0
52177,2019-11-28 22:08:04.598,19.3,33.5,0
52178,2019-11-28 22:08:14.845,19.3,33.5,0
52179,2019-11-28 22:08:25.091,19.3,33.5,0
52180,2019-11-28 22:08:35.352,19.2,33.4,0
52181,2019-11-28 22:08:45.596,19.3,33.5,0
52182,2019-11-28 22:08:55.858,19.3,33.5,0
52183,2019-11-28 22:09:06.103,19.3,33.5,0
52184,2019-11-28 22:09:16.364,19.2,33.4,0
52185,2019-11-28 22:09:26.610,19.2,33.4,0
52186,2019-11-28 22:09:36.871,19.3,33.5,0
52187,2019-11-28 22:09:47.117,19.3,33.5,0
52188,2019-11-28 22:09:57.363,19.2,33.4,0
52189,2019-11-28 22:10:07.624,19.2,33.4,0
52190,2019-11-28 22:10:17.869,19.2,33.4,0
52191,2019-11-28 22:10:28.131,19.2,33.4,0
52192,2019-11-28 22:10:38.376,19.3,33.5,0
52193,2019-11-28 22:10:48.636,19.2,33.4,0
52194,2019-11-28 22:10:58.882,19.3,33.5,0
52195,2019-11-28 22:11:09.143,19.2,33.4,0
52196,2019-11-28 22:11:19.388,19.3,33.5,0
52197,2019-11-28 22:11:29.633,19.3,33.5,0
52198,2019-11-28 22:11:39.895,19.2,33.4,0
52199,2019-11-28 22:11:50.140,19.2,33.4,0
52200,2019-11-28 22:12:00.401,19.3,33.5,0
52201,2019-11-28 22:12:10.647,19.2,33.4,0
52202,2019-11-28 22:12:20.908,19.2,33.4,0
52203,2019-11-28 22:12:31.153,19.3,33.5,0
52204,2019-11-28 22:12:41.415,19.2,33.4,0
52205,2019-11-28 22:12:51.661,19.2,33.4,0
52206,2019-11-28 22:13:01.906,19.2,33.4,0
52207,2019-11-28 22:13:12.168,19.2,33.4,0
52208,2019-11-28 22:13:22.413,19.3,33.5,0
52209,2019-11-28 22:13:32.674,19.2,33.4,0
52210,2019-11-28 22:13:42.920,19.2,33.4,0
52211,2019-11-28 22:13:53.180,19.2,33.4,0
52212,2019-11-28 22:14:03.425,19.2,33.4,0
52213,2019-11-28 22:14:13.687,19.2,33.4,0
52214,2019-11-28 22:14:23.932,19.3,33.5,0
52215,2019-11-28 22:14:34.177,19.2,33.4,0
52216,2019-11-28 22:14:44.437,19.3,33.5,0
52217,2019-11-28 22:14:54.683,19.2,33.4,0
52218,2019-11-28 22:15:04.945,19.3,33.5,0
52219,2019-11-28 22:15:15.190,19.2,33.4,0
52220,2019-11-28 22:15:25.451,19.2,33.4,0
52221,2019-11-28 22:15:35.697,19.2,33.4,0
52222,2019-11-28 22:15:45.958,19.2,33.4,0
52223,2019-11-28 22:15:56.203,19.2,33.4,0
52224,2019-11-28 22:16:06.449,19.2,33.4,0
52225,2019-11-28 22:16:16.709,19.2,33.4,0
52226,2019-11-28 22:16:26.955,19.2,33.4,0
52227,2019-11-28 22:16:37.217,19.2,33.4,0
52228,2019-11-28 22:16:47.461,19.3,33.5,0
52229,2019-11-28 22:16:57.723,19.2,33.4,0
52230,2019-11-28 22:17:07.969,19.3,33.5,0
52231,2019-11-28 22:17:18.215,19.2,33.4,0
52232,2019-11-28 22:17:28.475,19.2,33.4,0
52233,2019-11-28 22:17:38.721,19.2,33.4,0
52234,2019-11-28 22:17:48.982,19.3,33.5,0
52235,2019-11-28 22:17:59.228,19.2,33.4,0
52236,2019-11-28 22:18:09.490,19.3,33.5,0
52237,2019-11-28 22:18:19.735,19.3,33.5,0
52238,2019-11-28 22:18:29.996,19.3,33.5,0
52239,2019-11-28 22:18:40.242,19.2,33.4,0
52240,2019-11-28 22:18:50.486,19.2,33.4,0
52241,2019-11-28 22:19:00.747,19.2,33.4,0
52242,2019-11-28 22:19:10.993,19.2,33.4,0
52243,2019-11-28 22:19:21.254,19.3,33.5,0
52244,2019-11-28 22:19:31.499,19.3,33.5,0
52245,2019-11-28 22:19:41.761,19.2,33.4,0
52246,2019-11-28 22:19:52.006,19.2,33.4,0
52247,2019-11-28 22:20:02.266,19.2,33.4,0
52248,2019-11-28 22:20:12.513,19.2,33.4,0
52249,2019-11-28 22:20:22.758,19.2,33.4,0
52250,2019-11-28 22:20:33.019,19.3,33.5,0
52251,2019-11-28 22:20:43.265,19.3,33.5,0
52252,2019-11-28 22:20:53.524,19.2,33.4,0
52253,2019-11-28 22:21:03.771,19.3,33.5,0
52254,2019-11-28 22:21:14.033,19.2,33.4,0
52255,2019-11-28 22:21:24.278,19.2,33.4,0
52256,2019-11-28 22:21:34.539,19.3,33.5,0
52257,2019-11-28 22:21:44.784,19.3,33.5,0
52258,2019-11-28 22:21:55.028,19.3,33.5,0
52259,2019-11-28 22:22:05.291,19.3,33.5,0
52260,2019-11-28 22:22:15.535,19.2,33.4,0
52261,2019-11-28 22:22:25.798,19.2,33.4,0
52262,2019-11-28 22:22:36.043,19.3,33.5,0
52263,2019-11-28 22:22:46.305,19.2,33.4,0
52264,2019-11-28 22:22:56.549,19.2,33.4,0
52265,2019-11-28 22:23:06.812,19.2,33.4,0
52266,2019-11-28 22:23:17.057,19.2,33.4,0
52267,2019-11-28 22:23:27.302,19.2,33.4,0
52268,2019-11-28 22:23:37.564,19.2,33.4,0
52269,2019-11-28 22:23:47.808,19.3,33.5,0
52270,2019-11-28 22:23:58.069,19.2,33.4,0
52271,2019-11-28 22:24:08.315,19.3,33.5,0
52272,2019-11-28 22:24:18.576,19.2,33.4,0
52273,2019-11-28 22:24:28.820,19.2,33.4,0
52274,2019-11-28 22:24:39.067,19.2,33.4,0
52275,2019-11-28 22:24:49.329,19.2,33.4,0
52276,2019-11-28 22:24:59.574,19.2,33.4,0
52277,2019-11-28 22:25:09.836,19.2,33.4,0
52278,2019-11-28 22:25:20.081,19.2,33.4,0
52279,2019-11-28 22:25:30.342,19.2,33.4,0
52280,2019-11-28 22:25:40.588,19.2,33.4,0
52281,2019-11-28 22:25:50.848,19.2,33.4,0
52282,2019-11-28 22:26:01.093,19.2,33.4,0
52283,2019-11-28 22:26:11.339,19.2,33.4,0
52284,2019-11-28 22:26:21.600,19.2,33.4,0
52285,2019-11-28 22:26:31.845,19.2,33.4,0
52286,2019-11-28 22:26:42.107,19.2,33.4,0
52287,2019-11-28 22:26:52.352,19.2,33.4,0
52288,2019-11-28 22:27:02.612,19.2,33.4,0
52289,2019-11-28 22:27:12.859,19.2,33.4,0
52290,2019-11-28 22:27:23.120,19.2,33.5,0
52291,2019-11-28 22:27:33.365,19.2,33.5,0
52292,2019-11-28 22:27:43.611,19.3,33.6,0
52293,2019-11-28 22:27:53.872,19.3,33.5,0
52294,2019-11-28 22:28:04.116,19.2,33.4,0
52295,2019-11-28 22:28:14.378,19.2,33.4,0
52296,2019-11-28 22:28:24.624,19.2,33.4,0
52297,2019-11-28 22:28:34.884,19.2,33.4,0
52298,2019-11-28 22:28:45.130,19.2,33.4,0
52299,2019-11-28 22:28:55.392,19.2,33.4,0
52300,2019-11-28 22:29:05.637,19.2,33.4,0
52301,2019-11-28 22:29:15.882,19.2,33.4,0
52302,2019-11-28 22:29:26.144,19.2,33.4,0
52303,2019-11-28 22:29:36.389,19.2,33.4,0
52304,2019-11-28 22:29:46.651,19.2,33.4,0
52305,2019-11-28 22:29:56.895,19.2,33.4,0
52306,2019-11-28 22:30:07.158,19.2,33.4,0
52307,2019-11-28 22:30:17.403,19.2,33.4,0
52308,2019-11-28 22:30:27.663,19.2,33.4,0
52309,2019-11-28 22:30:37.910,19.2,33.4,0
52310,2019-11-28 22:30:48.154,19.2,33.4,0
52311,2019-11-28 22:30:58.416,19.2,33.4,0
52312,2019-11-28 22:31:08.660,19.2,33.5,0
52313,2019-11-28 22:31:18.922,19.2,33.4,0
52314,2019-11-28 22:31:29.167,19.2,33.4,0
52315,2019-11-28 22:31:39.429,19.2,33.4,0
52316,2019-11-28 22:31:49.675,19.2,33.4,0
52317,2019-11-28 22:31:59.921,19.2,33.4,0
52318,2019-11-28 22:32:10.182,19.2,33.4,0
52319,2019-11-28 22:32:20.427,19.2,33.4,0
52320,2019-11-28 22:32:30.689,19.2,33.4,0
52321,2019-11-28 22:32:40.934,19.2,33.4,0
52322,2019-11-28 22:32:51.194,19.2,33.4,0
52323,2019-11-28 22:33:01.440,19.2,33.4,0
52324,2019-11-28 22:33:11.701,19.2,33.4,0
52325,2019-11-28 22:33:21.946,19.3,33.5,0
52326,2019-11-28 22:33:32.192,19.3,33.5,0
52327,2019-11-28 22:33:42.453,19.2,33.4,0
52328,2019-11-28 22:33:52.698,19.2,33.4,0
52329,2019-11-28 22:34:02.960,19.2,33.4,0
52330,2019-11-28 22:34:13.204,19.3,33.5,0
52331,2019-11-28 22:34:23.466,19.3,33.5,0
52332,2019-11-28 22:34:33.712,19.3,33.5,0
52333,2019-11-28 22:34:43.972,19.2,33.4,0
52334,2019-11-28 22:34:54.219,19.2,33.4,0
52335,2019-11-28 22:35:04.465,19.2,33.4,0
52336,2019-11-28 22:35:14.725,19.2,33.4,0
52337,2019-11-28 22:35:24.971,19.2,33.4,0
52338,2019-11-28 22:35:35.233,19.2,33.4,0
52339,2019-11-28 22:35:45.476,19.2,33.4,0
52340,2019-11-28 22:35:55.738,19.2,33.4,0
52341,2019-11-28 22:36:05.981,19.2,33.4,0
52342,2019-11-28 22:36:16.244,19.2,33.4,0
52343,2019-11-28 22:36:26.490,19.2,33.4,0
52344,2019-11-28 22:36:36.735,19.2,33.4,0
52345,2019-11-28 22:36:46.997,19.2,33.4,0
52346,2019-11-28 22:36:57.243,19.2,33.4,0
52347,2019-11-28 22:37:07.503,19.2,33.5,0
52348,2019-11-28 22:37:17.749,19.2,33.5,0
52349,2019-11-28 22:37:28.011,19.2,33.4,0
52350,2019-11-28 22:37:38.256,19.2,33.5,0
52351,2019-11-28 22:37:48.500,19.2,33.4,0
52352,2019-11-28 22:37:58.762,19.2,33.5,0
52353,2019-11-28 22:38:09.005,19.2,33.5,0
52354,2019-11-28 22:38:19.268,19.2,33.4,0
52355,2019-11-28 22:38:29.514,19.2,33.5,0
52356,2019-11-28 22:38:39.774,19.2,33.5,0
52357,2019-11-28 22:38:50.020,19.2,33.5,0
52358,2019-11-28 22:39:00.282,19.2,33.5,0
52359,2019-11-28 22:39:10.527,19.2,33.5,0
52360,2019-11-28 22:39:20.772,19.2,33.5,0
52361,2019-11-28 22:39:31.034,19.2,33.5,0
52362,2019-11-28 22:39:41.279,19.2,33.5,0
52363,2019-11-28 22:39:51.541,19.2,33.5,0
52364,2019-11-28 22:40:01.786,19.2,33.5,0
52365,2019-11-28 22:40:12.046,19.2,33.5,0
52366,2019-11-28 22:40:22.293,19.2,33.5,0
52367,2019-11-28 22:40:32.539,19.2,33.5,0
52368,2019-11-28 22:40:42.799,19.2,33.5,0
52369,2019-11-28 22:40:53.044,19.2,33.5,0
52370,2019-11-28 22:41:03.306,19.2,33.5,0
52371,2019-11-28 22:41:13.550,19.2,33.5,0
52372,2019-11-28 22:41:23.812,19.2,33.5,0
52373,2019-11-28 22:41:34.058,19.2,33.5,0
52374,2019-11-28 22:41:44.319,19.2,33.5,0
52375,2019-11-28 22:41:54.565,19.2,33.5,0
52376,2019-11-28 22:42:04.809,19.2,33.5,0
52377,2019-11-28 22:42:15.071,19.2,33.5,0
52378,2019-11-28 22:42:25.317,19.2,33.5,0
52379,2019-11-28 22:42:35.577,19.2,33.5,0
52380,2019-11-28 22:42:45.822,19.2,33.5,0
52381,2019-11-28 22:42:56.084,19.2,33.5,0
52382,2019-11-28 22:43:06.330,19.2,33.5,0
52383,2019-11-28 22:43:16.573,19.2,33.5,0
52384,2019-11-28 22:43:26.836,19.2,33.5,0
52385,2019-11-28 22:43:37.081,19.2,33.5,0
52386,2019-11-28 22:43:47.343,19.2,33.5,0
52387,2019-11-28 22:43:57.589,19.2,33.5,0
52388,2019-11-28 22:44:07.850,19.2,33.5,0
52389,2019-11-28 22:44:18.095,19.2,33.5,0
52390,2019-11-28 22:44:28.341,19.2,33.5,0
52391,2019-11-28 22:44:38.602,19.2,33.5,0
52392,2019-11-28 22:44:48.845,19.2,33.5,0
52393,2019-11-28 22:44:59.108,19.2,33.5,0
52394,2019-11-28 22:45:09.353,19.2,33.5,0
52395,2019-11-28 22:45:19.615,19.2,33.5,0
52396,2019-11-28 22:45:29.860,19.2,33.5,0
52397,2019-11-28 22:45:40.121,19.2,33.5,0
52398,2019-11-28 22:45:50.366,19.2,33.5,0
52399,2019-11-28 22:46:00.612,19.2,33.5,0
52400,2019-11-28 22:46:10.873,19.2,33.5,0
52401,2019-11-28 22:46:21.118,19.2,33.5,0
52402,2019-11-28 22:46:31.380,19.2,33.5,0
52403,2019-11-28 22:46:41.625,19.2,33.5,0
52404,2019-11-28 22:46:51.886,19.2,33.5,0
52405,2019-11-28 22:47:02.132,19.2,33.5,0
52406,2019-11-28 22:47:12.377,19.2,33.5,0
52407,2019-11-28 22:47:22.637,19.2,33.5,0
52408,2019-11-28 22:47:32.883,19.2,33.5,0
52409,2019-11-28 22:47:43.145,19.2,33.5,0
52410,2019-11-28 22:47:53.390,19.2,33.5,0
52411,2019-11-28 22:48:03.651,19.2,33.5,0
52412,2019-11-28 22:48:13.897,19.2,33.5,0
52413,2019-11-28 22:48:24.159,19.2,33.5,0
52414,2019-11-28 22:48:34.403,19.2,33.5,0
52415,2019-11-28 22:48:44.650,19.2,33.5,0
52416,2019-11-28 22:48:54.910,19.2,33.5,0
52417,2019-11-28 22:49:05.156,19.2,33.5,0
52418,2019-11-28 22:49:15.418,19.2,33.5,0
52419,2019-11-28 22:49:25.664,19.2,33.5,0
52420,2019-11-28 22:49:35.924,19.2,33.5,0
52421,2019-11-28 22:49:46.169,19.2,33.5,0
52422,2019-11-28 22:49:56.413,19.2,33.5,0
52423,2019-11-28 22:50:06.675,19.2,33.5,0
52424,2019-11-28 22:50:16.921,19.2,33.5,0
52425,2019-11-28 22:50:27.182,19.2,33.5,0
52426,2019-11-28 22:50:37.427,19.2,33.5,0
52427,2019-11-28 22:50:47.689,19.2,33.5,0
52428,2019-11-28 22:50:57.934,19.2,33.5,0
52429,2019-11-28 22:51:08.179,19.2,33.5,0
52430,2019-11-28 22:51:18.441,19.2,33.5,0
52431,2019-11-28 22:51:28.685,19.2,33.5,0
52432,2019-11-28 22:51:38.947,19.2,33.5,0
52433,2019-11-28 22:51:49.193,19.2,33.5,0
52434,2019-11-28 22:51:59.453,19.2,33.5,0
52435,2019-11-28 22:52:09.699,19.2,33.5,0
52436,2019-11-28 22:52:19.961,19.2,33.5,0
52437,2019-11-28 22:52:30.204,19.2,33.5,0
52438,2019-11-28 22:52:40.451,19.2,33.5,0
52439,2019-11-28 22:52:50.713,19.2,33.5,0
52440,2019-11-28 22:53:00.957,19.2,33.5,0
52441,2019-11-28 22:53:11.219,19.2,33.5,0
52442,2019-11-28 22:53:21.465,19.2,33.5,0
52443,2019-11-28 22:53:31.726,19.2,33.5,0
52444,2019-11-28 22:53:41.971,19.2,33.5,0
52445,2019-11-28 22:53:52.218,19.2,33.5,0
52446,2019-11-28 22:54:02.479,19.2,33.5,0
52447,2019-11-28 22:54:12.724,19.2,33.5,0
52448,2019-11-28 22:54:22.985,19.2,33.5,0
52449,2019-11-28 22:54:33.231,19.2,33.5,0
52450,2019-11-28 22:54:43.492,19.2,33.5,0
52451,2019-11-28 22:54:53.737,19.2,33.5,0
52452,2019-11-28 22:55:03.982,19.2,33.5,0
52453,2019-11-28 22:55:14.242,19.2,33.5,0
52454,2019-11-28 22:55:24.489,19.2,33.5,0
52455,2019-11-28 22:55:34.750,19.2,33.5,0
52456,2019-11-28 22:55:44.997,19.2,33.5,0
52457,2019-11-28 22:55:55.258,19.2,33.5,0
52458,2019-11-28 22:56:05.503,19.2,33.5,0
52459,2019-11-28 22:56:15.765,19.2,33.5,0
52460,2019-11-28 22:56:26.009,19.2,33.5,0
